19.851; 44.441; 145.812
20.187; 43.184; 102.715
20.524; 42.512; 46.401
20.860; 43.826; -8.172
21.197; 45.103; -51.365
21.533; 44.916; -89.978
21.870; 42.837; -133.924
22.206; 40.277; 158.467
22.543; 42.946; 84.381
22.879; 46.456; 38.187
23.215; 48.128; 2.553
23.552; 48.090; -31.923
23.888; 46.547; -71.462
24.225; 44.390; -124.612
24.561; 44.430; 171.563
24.898; 46.193; 119.484
25.234; 47.131; 76.532
25.571; 47.077; 31.752
25.907; 47.531; -19.995
26.244; 49.809; -67.585
26.580; 52.545; -101.508
26.917; 54.677; -125.086
27.253; 56.139; -142.128
27.589; 57.117; -154.895
27.926; 57.778; -165.179
28.262; 58.147; -174.540
28.599; 58.104; 176.160
28.935; 57.443; 167.196
29.272; 55.941; 160.441
29.608; 53.544; 160.887
29.945; 51.553; 176.875
30.281; 52.874; -163.840
30.618; 55.502; -162.259
30.954; 57.363; -172.123
31.290; 58.311; 173.045
31.627; 58.520; 156.376
31.963; 58.178; 140.111
32.300; 57.516; 126.681
32.636; 56.960; 118.455
32.973; 57.173; 115.115
33.309; 58.407; 111.702
33.646; 60.053; 104.276
33.982; 61.435; 93.251
34.319; 62.210; 80.516
34.655; 62.212; 67.879
34.991; 61.320; 57.384
35.328; 59.466; 52.617
35.664; 57.189; 60.564
36.001; 56.965; 81.270
36.337; 59.141; 92.510
36.674; 61.061; 91.255
37.010; 61.947; 85.436
37.347; 61.845; 80.380
37.683; 61.095; 80.680
38.020; 60.726; 89.347
38.356; 61.960; 99.777
38.692; 64.131; 102.250
39.029; 66.084; 97.437
39.365; 67.468; 89.141
39.702; 68.299; 80.053
40.038; 68.701; 71.937
40.375; 68.859; 65.942
40.711; 69.010; 62.437
41.048; 69.356; 60.732
41.384; 69.948; 59.510
41.721; 70.681; 57.904
42.057; 71.441; 55.917
42.393; 72.192; 53.903
42.730; 72.962; 51.953
43.066; 73.768; 49.737
43.403; 74.563; 46.851
43.739; 75.252; 43.242
44.076; 75.760; 39.333
44.412; 76.069; 35.840
44.749; 76.251; 33.449
45.085; 76.448; 32.381
45.422; 76.801; 32.039
45.758; 77.337; 31.271
46.095; 77.945; 29.238
46.431; 78.475; 25.934
46.767; 78.834; 21.978
47.104; 79.017; 18.175
47.440; 79.101; 15.140
47.777; 79.204; 12.993
48.113; 79.423; 11.249
48.450; 79.762; 9.147
48.786; 80.141; 6.228
49.123; 80.463; 2.601
49.459; 80.674; -1.231
49.796; 80.788; -4.684
50.132; 80.870; -7.389
50.468; 81.005; -9.383
50.805; 81.246; -11.087
51.141; 81.580; -13.007
51.478; 81.948; -15.401
51.814; 82.291; -18.191
52.151; 82.580; -21.109
52.487; 82.821; -23.893
52.824; 83.038; -26.418
53.160; 83.258; -28.711
53.497; 83.492; -30.888
53.833; 83.739; -33.062
54.169; 83.990; -35.293
54.506; 84.235; -37.603
54.842; 84.466; -39.997
55.179; 84.675; -42.465
55.515; 84.851; -44.955
55.852; 84.986; -47.357
56.188; 85.088; -49.525
56.525; 85.178; -51.352
56.861; 85.287; -52.847
57.198; 85.439; -54.160
57.534; 85.634; -55.508
57.870; 85.852; -57.039
58.207; 86.064; -58.752
58.543; 86.256; -60.524
58.880; 86.433; -62.222
59.216; 86.613; -63.807
59.553; 86.811; -65.367
59.889; 87.027; -67.044
60.226; 87.240; -68.918
60.562; 87.429; -70.941
60.899; 87.589; -72.977
61.235; 87.731; -74.908
61.572; 87.880; -76.734
61.908; 88.050; -78.591
62.244; 88.236; -80.660
62.581; 88.410; -83.033
62.917; 88.542; -85.636
63.254; 88.617; -88.268
63.590; 88.645; -90.703
63.927; 88.655; -92.811
64.263; 88.683; -94.629
64.600; 88.747; -96.326
64.936; 88.842; -98.083
65.273; 88.945; -99.972
65.609; 89.038; -101.928
