19.851; 55.515; 91.147
20.187; 56.993; 80.756
20.524; 57.592; 68.878
20.860; 57.218; 56.831
21.197; 55.712; 46.409
21.533; 52.798; 41.696
21.870; 48.759; 55.404
22.206; 48.715; 91.539
22.543; 52.124; 102.467
22.879; 54.295; 96.047
23.215; 55.114; 83.716
23.552; 54.871; 68.814
23.888; 53.749; 52.365
24.225; 51.885; 34.593
24.561; 49.441; 15.411
24.898; 46.683; -4.991
25.234; 43.923; -24.876
25.571; 41.213; -39.503
25.907; 38.288; -38.819
26.244; 37.808; -8.718
26.580; 42.894; 11.897
26.917; 47.874; 9.333
27.253; 51.555; -2.113
27.589; 54.154; -17.673
27.926; 55.858; -35.988
28.262; 56.789; -56.775
28.599; 57.055; -80.253
28.935; 56.797; -106.867
29.272; 56.239; -136.782
29.608; 55.641; -168.951
29.945; 55.065; 159.278
30.281; 54.172; 130.761
30.618; 52.263; 107.736
30.954; 48.072; 96.192
31.290; 42.468; 141.375
31.627; 50.218; 178.404
31.963; 55.435; 170.191
32.300; 58.360; 155.830
32.636; 59.924; 140.611
32.973; 60.477; 126.102
33.309; 60.161; 113.509
33.646; 59.067; 104.635
33.982; 57.444; 102.640
34.319; 56.232; 110.501
34.655; 56.783; 122.014
34.991; 58.530; 126.103
35.328; 60.197; 122.842
35.664; 61.381; 116.263
36.001; 62.117; 109.216
36.337; 62.568; 103.403
36.674; 62.965; 99.549
37.010; 63.527; 97.205
37.347; 64.322; 95.042
37.683; 65.233; 91.975
38.020; 66.074; 87.933
38.356; 66.730; 83.626
38.692; 67.192; 79.997
39.029; 67.557; 77.729
39.365; 67.984; 76.786
39.702; 68.579; 76.260
40.038; 69.304; 74.989
40.375; 70.007; 72.448
40.711; 70.545; 68.965
41.048; 70.852; 65.371
41.384; 70.959; 62.592
41.721; 70.991; 61.263
42.057; 71.127; 61.310
42.393; 71.491; 61.794
42.730; 72.065; 61.521
43.066; 72.722; 59.896
43.403; 73.343; 57.067
43.739; 73.873; 53.524
44.076; 74.315; 49.719
44.412; 74.697; 45.899
44.749; 75.042; 42.142
45.085; 75.358; 38.479
45.422; 75.644; 35.010
45.758; 75.909; 31.909
46.095; 76.185; 29.313
46.431; 76.515; 27.175
46.767; 76.927; 25.219
47.104; 77.411; 23.090
47.440; 77.922; 20.571
47.777; 78.408; 17.691
48.113; 78.839; 14.659
48.450; 79.213; 11.702
48.786; 79.550; 8.946
49.123; 79.871; 6.368
49.459; 80.181; 3.871
49.796; 80.473; 1.389
50.132; 80.737; -1.046
50.468; 80.975; -3.344
50.805; 81.204; -5.454
51.141; 81.447; -7.442
51.478; 81.710; -9.475
51.814; 81.980; -11.709
52.151; 82.227; -14.166
52.487; 82.431; -16.712
52.824; 82.590; -19.129
53.160; 82.731; -21.251
53.497; 82.889; -23.069
53.833; 83.093; -24.746
54.169; 83.343; -26.515
54.506; 83.616; -28.533
54.842; 83.884; -30.797
55.179; 84.127; -33.190
55.515; 84.343; -35.568
55.852; 84.544; -37.845
56.188; 84.740; -40.010
56.525; 84.937; -42.095
56.861; 85.132; -44.113
57.198; 85.326; -46.037
57.534; 85.523; -47.827
57.870; 85.737; -49.490
58.207; 85.980; -51.109
58.543; 86.254; -52.830
58.880; 86.544; -54.785
59.216; 86.825; -57.021
59.553; 87.072; -59.474
59.889; 87.271; -61.998
60.226; 87.425; -64.425
60.562; 87.551; -66.629
60.899; 87.672; -68.582
61.235; 87.812; -70.362
61.572; 87.977; -72.121
61.908; 88.160; -74.001
62.244; 88.341; -76.068
62.581; 88.498; -78.276
62.917; 88.620; -80.506
63.254; 88.714; -82.624
63.590; 88.794; -84.555
63.927; 88.879; -86.315
64.263; 88.980; -87.995
64.600; 89.093; -89.694
64.936; 89.206; -91.441
65.273; 89.308; -93.188
65.609; 89.403; -94.851
65.945; 89.504; -96.390
66.282; 89.626; -97.863
66.618; 89.771; -99.404
66.955; 89.927; -101.131
67.291; 90.067; -103.060
67.628; 90.172; -105.079
67.964; 90.237; -107.006
68.301; 90.282; -108.690
68.637; 90.334; -110.106
68.974; 90.419; -111.379
69.310; 90.540; -112.710
69.646; 90.679; -114.257
69.983; 90.806; -116.048
70.319; 90.900; -117.987
70.656; 90.954; -119.922
70.992; 90.976; -121.724
71.329; 90.981; -123.326
71.665; 90.985; -124.727
72.002; 90.998; -125.961
72.338; 91.029; -127.075
72.675; 91.085; -128.133
73.011; 91.168; -129.227
73.347; 91.273; -130.460
73.684; 91.384; -131.905
74.020; 91.479; -133.546
74.357; 91.544; -135.273
74.693; 91.579; -136.927
75.030; 91.602; -138.391
75.366; 91.641; -139.677
75.703; 91.714; -140.942
76.039; 91.814; -142.396
76.376; 91.913; -144.161
76.712; 91.972; -146.174
77.048; 91.969; -148.213
77.385; 91.913; -149.996
77.721; 91.837; -151.333
78.058; 91.790; -152.245
78.394; 91.806; -152.981
78.731; 91.880; -153.870
79.067; 91.975; -155.113
79.404; 92.046; -156.681
79.740; 92.065; -158.354
80.077; 92.036; -159.867
80.413; 91.988; -161.058
80.750; 91.958; -161.947
81.086; 91.966; -162.716
81.422; 92.006; -163.566
81.759; 92.052; -164.585
82.095; 92.083; -165.701
82.432; 92.094; -166.759
82.768; 92.100; -167.646
83.105; 92.128; -168.381
83.441; 92.192; -169.118
83.778; 92.285; -170.040
84.114; 92.379; -171.236
84.451; 92.448; -172.648
84.787; 92.478; -174.112
85.123; 92.476; -175.456
85.460; 92.464; -176.591
85.796; 92.467; -177.559
86.133; 92.497; -178.492
86.469; 92.548; -179.530
86.806; 92.603; 179.264
87.142; 92.646; 177.923
87.479; 92.671; 176.528
87.815; 92.680; 175.148
88.152; 92.681; 173.803
88.488; 92.677; 172.474
88.824; 92.668; 171.143
89.161; 92.647; 169.827
89.497; 92.613; 168.582
89.834; 92.576; 167.461
90.170; 92.548; 166.459
90.507; 92.537; 165.498
90.843; 92.541; 164.473
91.180; 92.543; 163.330
91.516; 92.522; 162.121
91.853; 92.472; 160.997
92.189; 92.406; 160.117
