19.851; 47.971; 85.494
20.187; 47.820; 61.294
20.524; 47.420; 30.349
20.860; 47.397; -6.360
21.197; 48.332; -44.544
21.533; 50.081; -79.002
21.870; 52.100; -108.422
22.206; 54.038; -134.093
22.543; 55.733; -157.474
22.879; 57.093; -179.529
23.215; 58.035; 159.209
23.552; 58.466; 138.491
23.888; 58.265; 118.236
24.225; 57.239; 98.465
24.561; 55.000; 79.310
24.898; 50.466; 61.258
25.234; 36.272; 52.290
25.571; 46.687; -160.722
25.907; 53.455; -175.846
26.244; 56.531; 168.486
26.580; 57.995; 153.563
26.917; 58.380; 139.824
27.253; 57.849; 127.797
27.589; 56.387; 118.552
27.926; 53.853; 114.919
28.262; 50.374; 125.359
28.599; 49.163; 158.817
28.935; 52.260; -179.450
29.272; 55.182; -176.704
29.608; 57.055; 179.324
29.945; 58.110; 173.553
30.281; 58.587; 167.981
30.618; 58.688; 163.581
30.954; 58.595; 160.712
31.290; 58.445; 159.290
31.627; 58.323; 159.130
31.963; 58.303; 160.262
32.300; 58.533; 162.597
32.636; 59.181; 165.040
32.973; 60.226; 165.615
33.309; 61.409; 163.102
33.646; 62.438; 157.833
33.982; 63.137; 151.065
34.319; 63.453; 144.355
34.655; 63.458; 139.300
34.991; 63.388; 137.123
35.328; 63.610; 137.555
35.664; 64.343; 138.130
36.001; 65.396; 136.266
36.337; 66.398; 131.501
36.674; 67.102; 124.937
37.010; 67.424; 118.089
37.347; 67.406; 112.433
37.683; 67.214; 109.174
38.020; 67.135; 108.619
38.356; 67.436; 109.417
38.692; 68.117; 109.265
39.029; 68.925; 106.917
39.365; 69.604; 102.727
39.702; 70.028; 97.825
40.038; 70.191; 93.471
40.375; 70.199; 90.738
40.711; 70.258; 90.102
41.048; 70.598; 90.857
41.384; 71.294; 91.238
41.721; 72.189; 89.762
42.057; 73.044; 86.193
42.393; 73.684; 81.253
42.730; 74.032; 76.047
43.066; 74.112; 71.774
43.403; 74.058; 69.479
43.739; 74.120; 69.464
44.076; 74.545; 70.530
44.412; 75.347; 70.467
44.749; 76.285; 67.903
45.085; 77.092; 63.009
45.422; 77.607; 56.795
45.758; 77.782; 50.494
46.095; 77.658; 45.337
46.431; 77.383; 42.361
46.767; 77.211; 41.870
47.104; 77.394; 42.732
47.440; 77.959; 42.849
47.777; 78.697; 40.886
48.113; 79.369; 36.951
48.450; 79.845; 31.913
48.786; 80.104; 26.736
49.123; 80.197; 22.173
49.459; 80.221; 18.600
49.796; 80.279; 15.927
50.132; 80.429; 13.686
50.468; 80.663; 11.357
50.805; 80.927; 8.692
51.141; 81.168; 5.776
51.478; 81.365; 2.871
51.814; 81.532; 0.217
52.151; 81.698; -2.090
52.487; 81.894; -4.125
52.824; 82.130; -6.050
53.160; 82.400; -8.017
53.497; 82.686; -10.099
53.833; 82.972; -12.292
54.169; 83.246; -14.548
54.506; 83.505; -16.801
54.842; 83.750; -18.986
55.179; 83.989; -21.059
55.515; 84.234; -23.029
55.852; 84.496; -24.976
56.188; 84.773; -27.025
56.525; 85.052; -29.283
56.861; 85.308; -31.770
57.198; 85.520; -34.389
57.534; 85.680; -36.965
57.870; 85.802; -39.328
58.207; 85.912; -41.396
58.543; 86.042; -43.223
58.880; 86.206; -44.963
59.216; 86.403; -46.777
59.553; 86.619; -48.751
59.889; 86.842; -50.891
60.226; 87.069; -53.177
60.562; 87.298; -55.621
60.899; 87.523; -58.272
61.235; 87.728; -61.154
61.572; 87.891; -64.203
61.908; 87.996; -67.242
62.244; 88.047; -70.043
62.581; 88.072; -72.427
62.917; 88.111; -74.380
63.254; 88.193; -76.078
63.590; 88.320; -77.788
63.927; 88.463; -79.684
64.263; 88.583; -81.733
64.600; 88.662; -83.725
64.936; 88.710; -85.423
65.273; 88.769; -86.727
65.609; 88.879; -87.779
65.945; 89.054; -88.900
66.282; 89.270; -90.392
66.618; 89.480; -92.359
66.955; 89.643; -94.682
67.291; 89.740; -97.123
67.628; 89.780; -99.454
67.964; 89.786; -101.547
68.301; 89.784; -103.393
68.637; 89.788; -105.054
68.974; 89.804; -106.589
69.310; 89.836; -108.021
69.646; 89.891; -109.366
69.983; 89.980; -110.686
70.319; 90.106; -112.114
70.656; 90.256; -113.793
70.992; 90.402; -115.786
71.329; 90.513; -118.023
71.665; 90.567; -120.308
72.002; 90.568; -122.399
72.338; 90.537; -124.097
72.675; 90.513; -125.337
73.011; 90.533; -126.229
73.347; 90.614; -127.012
73.684; 90.748; -127.943
74.020; 90.908; -129.185
74.357; 91.058; -130.758
74.693; 91.175; -132.567
75.030; 91.245; -134.465
75.366; 91.273; -136.307
75.703; 91.272; -138.005
76.039; 91.257; -139.546
76.376; 91.241; -140.986
76.712; 91.224; -142.407
77.048; 91.196; -143.846
77.385; 91.145; -145.258
77.721; 91.068; -146.515
78.058; 90.979; -147.469
78.394; 90.909; -148.050
78.731; 90.899; -148.357
79.067; 90.970; -148.664
79.404; 91.111; -149.300
79.740; 91.281; -150.482
80.077; 91.426; -152.204
80.413; 91.506; -154.254
