19.851; 44.134; -29.061
20.187; 46.459; -25.820
20.524; 48.755; -29.582
20.860; 50.552; -38.447
21.197; 51.770; -50.713
21.533; 52.445; -65.471
21.870; 52.636; -82.244
22.206; 52.408; -100.660
22.543; 51.820; -120.196
22.879; 50.898; -139.980
23.215; 49.592; -158.649
23.552; 47.743; -174.162
23.888; 45.092; 177.224
24.225; 41.782; -175.470
24.561; 41.016; -145.827
24.898; 44.121; -127.306
25.234; 46.989; -124.784
25.571; 48.831; -127.407
25.907; 49.793; -130.741
26.244; 49.980; -132.428
26.580; 49.504; -129.464
26.917; 48.991; -117.231
27.253; 50.198; -97.687
27.589; 53.309; -86.240
27.926; 56.511; -86.722
28.262; 59.051; -94.394
28.599; 60.859; -106.018
28.935; 61.990; -119.945
29.272; 62.497; -135.223
29.608; 62.414; -151.113
29.945; 61.760; -166.776
30.281; 60.550; 179.069
30.618; 58.859; 168.666
30.954; 57.071; 165.461
31.290; 56.292; 170.482
31.627; 57.298; 175.191
31.963; 59.073; 172.526
32.300; 60.629; 164.540
32.636; 61.682; 154.646
32.973; 62.224; 145.084
33.309; 62.330; 137.292
33.646; 62.123; 132.263
33.982; 61.777; 130.621
34.319; 61.517; 132.511
34.655; 61.605; 137.350
34.991; 62.272; 143.358
35.328; 63.527; 147.747
35.664; 65.080; 148.436
36.001; 66.561; 145.205
36.337; 67.715; 139.046
36.674; 68.413; 131.315
37.010; 68.611; 123.470
37.347; 68.348; 117.137
37.683; 67.811; 114.078
38.020; 67.434; 115.197
38.356; 67.714; 118.335
38.692; 68.617; 119.180
39.029; 69.619; 115.996
39.365; 70.304; 110.068
39.702; 70.514; 103.585
40.038; 70.287; 98.821
40.375; 69.881; 97.833
40.711; 69.823; 100.983
41.048; 70.533; 104.978
41.384; 71.767; 105.757
41.721; 72.998; 102.684
42.057; 73.926; 97.326
42.393; 74.494; 91.399
42.730; 74.775; 86.164
43.066; 74.915; 82.268
43.403; 75.070; 79.607
43.739; 75.328; 77.453
44.076; 75.663; 75.045
44.412; 75.986; 72.152
44.749; 76.237; 69.077
45.085; 76.422; 66.289
45.422; 76.603; 64.016
45.758; 76.848; 62.064
46.095; 77.174; 59.964
46.431; 77.536; 57.370
46.767; 77.873; 54.298
47.104; 78.149; 51.056
47.440; 78.375; 47.989
47.777; 78.596; 45.256
48.113; 78.852; 42.738
48.450; 79.153; 40.161
48.786; 79.471; 37.329
49.123; 79.766; 34.270
49.459; 80.019; 31.198
49.796; 80.238; 28.351
50.132; 80.461; 25.826
50.468; 80.722; 23.495
50.805; 81.031; 21.085
51.141; 81.361; 18.352
51.478; 81.668; 15.241
51.814; 81.910; 11.914
52.151; 82.073; 8.676
52.487; 82.174; 5.848
52.824; 82.260; 3.628
53.160; 82.393; 1.967
53.497; 82.616; 0.536
53.833; 82.927; -1.116
54.169; 83.277; -3.298
54.506; 83.601; -6.015
54.842; 83.851; -8.986
55.179; 84.020; -11.803
55.515; 84.145; -14.126
55.852; 84.289; -15.882
56.188; 84.508; -17.330
56.525; 84.805; -18.914
56.861; 85.135; -20.943
57.198; 85.436; -23.393
57.534; 85.671; -25.962
57.870; 85.849; -28.279
58.207; 86.020; -30.156
58.543; 86.237; -31.723
58.880; 86.521; -33.354
59.216; 86.840; -35.387
59.553; 87.137; -37.882
59.889; 87.371; -40.615
60.226; 87.540; -43.255
60.562; 87.680; -45.599
60.899; 87.834; -47.704
61.235; 88.022; -49.844
61.572; 88.218; -52.276
61.908; 88.374; -55.017
62.244; 88.454; -57.802
62.581; 88.466; -60.243
62.917; 88.462; -62.075
