19.851; 36.624; -78.640
20.187; 41.204; -129.951
20.524; 43.620; -163.280
20.860; 43.752; 167.371
21.197; 41.113; 134.312
21.533; 34.822; 62.580
21.870; 41.364; -34.555
22.206; 47.304; -68.550
22.543; 50.397; -91.257
22.879; 51.841; -109.468
23.215; 52.123; -123.665
23.552; 51.612; -132.759
23.888; 50.889; -135.870
24.225; 50.655; -135.833
24.561; 50.859; -138.880
24.898; 50.667; -147.688
25.234; 49.213; -160.896
25.571; 45.186; -175.582
25.907; 30.784; -162.180
26.244; 43.731; -51.832
26.580; 50.348; -69.799
26.917; 53.578; -91.790
27.253; 55.233; -114.836
27.589; 55.800; -137.871
27.926; 55.388; -159.737
28.262; 53.868; -178.323
28.599; 50.920; 172.173
28.935; 47.638; -170.270
29.272; 50.431; -141.144
29.608; 54.692; -141.516
29.945; 57.424; -152.506
30.281; 58.915; -165.243
30.618; 59.478; -176.339
30.954; 59.424; 176.559
31.290; 59.278; 174.953
31.627; 59.726; 176.971
31.963; 60.883; 177.237
32.300; 62.162; 172.953
32.636; 63.057; 165.243
32.973; 63.362; 156.298
33.309; 63.044; 148.365
33.646; 62.220; 143.969
33.982; 61.329; 145.635
34.319; 61.228; 152.605
34.655; 62.270; 158.301
34.991; 63.743; 158.465
35.328; 65.006; 154.484
35.664; 65.882; 148.914
36.001; 66.433; 143.602
36.337; 66.820; 139.492
36.674; 67.220; 136.559
37.010; 67.724; 133.997
37.347; 68.278; 130.981
37.683; 68.758; 127.373
38.020; 69.070; 123.767
38.356; 69.222; 121.096
38.692; 69.344; 120.070
39.029; 69.637; 120.513
39.365; 70.229; 121.118
39.702; 71.047; 120.378
40.038; 71.890; 117.738
40.375; 72.596; 113.630
40.711; 73.093; 108.889
41.048; 73.396; 104.317
41.384; 73.580; 100.458
41.721; 73.741; 97.458
42.057; 73.959; 95.057
42.393; 74.261; 92.806
42.730; 74.623; 90.380
43.066; 75.004; 87.737
43.403; 75.388; 85.028
43.739; 75.785; 82.392
44.076; 76.222; 79.806
44.412; 76.708; 77.087
44.749; 77.228; 74.019
45.085; 77.744; 70.493
45.422; 78.214; 66.564
45.758; 78.609; 62.417
46.095; 78.915; 58.294
46.431; 79.139; 54.436
46.767; 79.305; 51.035
47.104; 79.447; 48.186
47.440; 79.609; 45.840
47.777; 79.822; 43.787
48.113; 80.093; 41.715
48.450; 80.400; 39.353
48.786; 80.699; 36.602
49.123; 80.949; 33.578
49.459; 81.131; 30.557
49.796; 81.262; 27.836
50.132; 81.389; 25.581
50.468; 81.566; 23.694
50.805; 81.825; 21.834
51.141; 82.151; 19.607
51.478; 82.491; 16.807
51.814; 82.787; 13.514
52.151; 83.005; 10.025
52.487; 83.145; 6.705
52.824; 83.240; 3.832
53.160; 83.341; 1.478
53.497; 83.491; -0.521
53.833; 83.706; -2.468
54.169; 83.963; -4.624
54.506; 84.224; -7.078
54.842; 84.454; -9.727
55.179; 84.642; -12.366
55.515; 84.796; -14.797
55.852; 84.944; -16.927
56.188; 85.119; -18.814
56.525; 85.336; -20.646
56.861; 85.589; -22.643
57.198; 85.852; -24.941
57.534; 86.093; -27.528
57.870; 86.288; -30.263
58.207; 86.436; -32.951
58.543; 86.553; -35.440
58.880; 86.668; -37.703
59.216; 86.801; -39.842
59.553; 86.954; -42.022
59.889; 87.109; -44.343
60.226; 87.244; -46.772
60.562; 87.348; -49.161
60.899; 87.435; -51.352
61.235; 87.531; -53.298
61.572; 87.664; -55.121
61.908; 87.836; -57.044
62.244; 88.022; -59.233
62.581; 88.186; -61.675
62.917; 88.305; -64.179
63.254; 88.383; -66.498
63.590; 88.453; -68.486
63.927; 88.553; -70.207
64.263; 88.703; -71.908
64.600; 88.885; -73.854
64.936; 89.057; -76.139
65.273; 89.182; -78.628
65.609; 89.245; -81.049
65.945; 89.266; -83.146
66.282; 89.287; -84.827
66.618; 89.347; -86.224
66.955; 89.460; -87.610
67.291; 89.606; -89.227
67.628; 89.750; -91.155
67.964; 89.861; -93.307
68.301; 89.929; -95.515
68.637; 89.957; -97.631
68.974; 89.960; -99.573
69.310; 89.952; -101.322
69.646; 89.944; -102.888
69.983; 89.945; -104.295
70.319; 89.966; -105.584
70.656; 90.014; -106.836
70.992; 90.089; -108.164
71.329; 90.177; -109.657
71.665; 90.259; -111.327
72.002; 90.321; -113.095
72.338; 90.361; -114.830
72.675; 90.390; -116.436
73.011; 90.427; -117.905
73.347; 90.485; -119.325
73.684; 90.562; -120.803
74.020; 90.644; -122.394
74.357; 90.718; -124.063
74.693; 90.780; -125.728
75.030; 90.840; -127.332
75.366; 90.907; -128.898
75.703; 90.985; -130.511
76.039; 91.063; -132.248
76.376; 91.124; -134.111
76.712; 91.154; -136.006
77.048; 91.152; -137.803
77.385; 91.133; -139.405
77.721; 91.116; -140.814
78.058; 91.112; -142.119
78.394; 91.120; -143.429
78.731; 91.125; -144.792
79.067; 91.114; -146.160
79.404; 91.083; -147.425
79.740; 91.044; -148.494
80.077; 91.018; -149.357
80.413; 91.019; -150.097
80.750; 91.052; -150.843
81.086; 91.107; -151.698
81.422; 91.169; -152.690
81.759; 91.226; -153.784
82.095; 91.276; -154.920
82.432; 91.322; -156.054
82.768; 91.368; -157.175
83.105; 91.419; -158.299
83.441; 91.476; -159.451
83.778; 91.538; -160.656
84.114; 91.601; -161.934
84.451; 91.660; -163.291
84.787; 91.712; -164.721
85.123; 91.750; -166.200
85.460; 91.772; -167.686
85.796; 91.779; -169.134
86.133; 91.777; -170.509
86.469; 91.771; -171.802
86.806; 91.767; -173.027
87.142; 91.769; -174.212
87.479; 91.777; -175.390
87.815; 91.791; -176.593
88.152; 91.806; -177.848
88.488; 91.817; -179.173
88.824; 91.816; 179.440
89.161; 91.794; 178.039
89.497; 91.750; 176.706
89.834; 91.691; 175.523
90.170; 91.632; 174.527
90.507; 91.590; 173.674
90.843; 91.571; 172.857
91.180; 91.567; 171.969
91.516; 91.560; 170.982
91.853; 91.537; 169.977
92.189; 91.497; 169.091
92.525; 91.459; 168.423
92.862; 91.450; 167.940
93.198; 91.486; 167.470
93.535; 91.558; 166.803
93.871; 91.637; 165.831
94.208; 91.689; 164.622
94.544; 91.698; 163.376
94.881; 91.676; 162.305
95.217; 91.653; 161.503
95.554; 91.661; 160.881
95.890; 91.713; 160.216
96.227; 91.789; 159.303
96.563; 91.857; 158.082
96.899; 91.888; 156.663
97.236; 91.871; 155.247
97.572; 91.819; 154.017
97.909; 91.760; 153.044
98.245; 91.718; 152.259
98.582; 91.703; 151.509
98.918; 91.706; 150.648
99.255; 91.706; 149.623
99.591; 91.683; 148.486
99.928; 91.627; 147.370
100.264; 91.544; 146.415
100.600; 91.454; 145.714
100.937; 91.382; 145.252
101.273; 91.349; 144.896
101.610; 91.355; 144.445
101.946; 91.380; 143.730
102.283; 91.389; 142.721
102.619; 91.350; 141.558
102.956; 91.256; 140.502
103.292; 91.126; 139.807
103.629; 91.009; 139.573
103.965; 90.954; 139.629
104.301; 90.976; 139.600
104.638; 91.045; 139.134
104.974; 91.100; 138.130
105.311; 91.088; 136.795
105.647; 90.991; 135.520
105.984; 90.838; 134.674
106.320; 90.690; 134.407
106.657; 90.607; 134.530
106.993; 90.611; 134.616
107.330; 90.671; 134.282
107.666; 90.725; 133.433
108.002; 90.727; 132.270
108.339; 90.666; 131.128
108.675; 90.570; 130.277
109.012; 90.483; 129.772
109.348; 90.444; 129.432
109.685; 90.455; 128.963
110.021; 90.489; 128.162
110.358; 90.505; 127.028
110.694; 90.476; 125.738
111.031; 90.401; 124.531
111.367; 90.305; 123.581
111.703; 90.222; 122.911
112.040; 90.179; 122.378
112.376; 90.184; 121.752
112.713; 90.216; 120.835
113.049; 90.243; 119.564
113.386; 90.232; 118.026
113.722; 90.167; 116.406
114.059; 90.054; 114.915
114.395; 89.912; 113.695
114.732; 89.772; 112.762
115.068; 89.658; 111.994
115.405; 89.569; 111.207
115.741; 89.488; 110.270
116.077; 89.385; 109.193
116.414; 89.240; 108.132
116.750; 89.057; 107.306
117.087; 88.862; 106.873
